Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement January 1, 2022 - December 31, 2022"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,ClosedLot,Equity and Index Options,INR,GODREJPRO 26MAY22 1380.0 P,2022-05-04,,-325,14.910503615,,,,-4845.913675,-41748.188641,,ST
Trades,SubTotal,,Equity and Index Options,INR,GODREJPRO 26MAY22 1380.0 P,,,0,,,-41665,-83.188641,0,-41748.188641,-16753.75,
Trades,Data,Order,Equity and Index Options,INR,GSPL 28APR22 330.0 C,"2022-04-19, 04:30:52",-,"-1,700",0.9,1.75,1530,-25.321862,-1504.678138,0,-1445,O
Trades,Data,Trade,Equity and Index Options,INR,GSPL 28APR22 330.0 C,"2022-04-19, 04:30:52",NSE,"-1,700",0.9,1.75,1530,-25.321862,-1504.678138,0,-1445,O
Trades,Data,Order,Equity and Index Options,INR,GSPL 28APR22 330.0 C,"2022-04-28, 07:00:00",-,"1,700",0,0,0,0,1504.678138,1504.678138,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,GSPL 28APR22 330.0 C,"2022-04-28, 07:00:00",--,"1,700",0,0,0,0,1504.678138,1504.678138,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,GSPL 28APR22 330.0 C,2022-04-19,,-1700,0.885104787,,,,-1504.678138,1504.678138,,ST
Trades,SubTotal,,Equity and Index Options,INR,GSPL 28APR22 330.0 C,,,0,,,1530,-25.321862,0,1504.678138,-1445,
Trades,Data,Order,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,"2022-03-04, 03:30:49",-,"-1,250",2.35,0.55,2937.5,-26.9058625,-2910.5941375,0,2250,O
Trades,Data,Trade,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,"2022-03-04, 03:30:49",NSE,"-1,250",2.35,0.55,2937.5,-26.9058625,-2910.5941375,0,2250,O
Trades,Data,Order,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,"2022-03-31, 07:00:00",-,"1,250",0,0,0,0,2910.594138,2910.594138,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,"2022-03-31, 07:00:00",--,"1,250",0,0,0,0,2910.594138,2910.594138,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,2022-03-04,,-1250,2.32847531,,,,-2910.594138,2910.594138,,ST
Trades,SubTotal,,Equity and Index Options,INR,GUJGASLTD 31MAR22 420.0 P,,,0,,,2937.5,-26.9058625,0.0000005,2910.594138,2250,
Trades,Data,Order,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,"2022-04-19, 05:48:27",-,-700,2.7,2.7,1890,-25.727006,-1864.272994,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,"2022-04-19, 05:48:27",NSE,-700,2.7,2.7,1890,-25.727006,-1864.272994,0,0,O
Trades,Data,Order,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,"2022-04-28, 07:00:00",-,700,0,0,0,0,1864.272994,1864.272994,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,"2022-04-28, 07:00:00",--,700,0,0,0,0,1864.272994,1864.272994,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,2022-04-19,,-700,2.663247134,,,,-1864.272994,1864.272994,,ST
Trades,SubTotal,,Equity and Index Options,INR,HCLTECH 28APR22 940.0 P,,,0,,,1890,-25.727006,0,1864.272994,0,
Trades,Data,Order,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,"2022-06-28, 05:37:05",-,-200,3.2,3.2,640,-24.320256,-615.679744,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,"2022-06-28, 05:37:05",NSE,-200,3.2,3.2,640,-24.320256,-615.679744,0,0,O
Trades,Data,Order,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,"2022-06-30, 07:00:00",-,200,0,0,0,0,615.679744,615.679744,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,"2022-06-30, 07:00:00",--,200,0,0,0,0,615.679744,615.679744,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,2022-06-28,,-200,3.07839872,,,,-615.679744,615.679744,,ST
Trades,SubTotal,,Equity and Index Options,INR,HDFCAMC 30JUN22 1640 P,,,0,,,640,-24.320256,0,615.679744,0,
Trades,Data,Order,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,"2022-06-28, 05:01:40",-,-200,3.2,1.05,640,-24.320256,-615.679744,0,430,O
Trades,Data,Trade,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,"2022-06-28, 05:01:40",NSE,-200,3.2,1.05,640,-24.320256,-615.679744,0,430,O
Trades,Data,Order,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,"2022-06-30, 07:00:00",-,200,0,0,0,0,615.679744,615.679744,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,"2022-06-30, 07:00:00",--,200,0,0,0,0,615.679744,615.679744,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,2022-06-28,,-200,3.07839872,,,,-615.679744,615.679744,,ST
Trades,SubTotal,,Equity and Index Options,INR,HDFCAMC 30JUN22 1660 P,,,0,,,640,-24.320256,0,615.679744,430,
Trades,Data,Order,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,"2022-05-04, 04:41:12",-,-550,7.85,9.05,4317.5,-28.4589145,-4289.0410855,0,-660,O
Trades,Data,Trade,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,"2022-05-04, 04:41:12",NSE,-550,7.85,9.05,4317.5,-28.4589145,-4289.0410855,0,-660,O
Trades,Data,Order,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,"2022-05-26, 07:00:00",-,550,0,0,0,0,4289.041086,4289.041086,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,"2022-05-26, 07:00:00",--,550,0,0,0,0,4289.041086,4289.041086,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,2022-05-04,,-550,7.79825652,,,,-4289.041086,4289.041086,,ST
Trades,SubTotal,,Equity and Index Options,INR,HDFCBANK 26MAY22 1230.0 P,,,0,,,4317.5,-28.4589145,0.0000005,4289.041086,-660,
Trades,Data,Order,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,"2022-06-23, 03:36:41",-,"-1,075",1,0.7,1075,-24.809805,-1050.190195,0,322.5,O
Trades,Data,Trade,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,"2022-06-23, 03:36:41",NSE,"-1,075",1,0.7,1075,-24.809805,-1050.190195,0,322.5,O
Trades,Data,Order,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,"2022-06-28, 03:55:37",-,"1,075",0.1,0.05,-107.5,-23.6704555,1050.190195,919.019739,-53.75,C
Trades,Data,Trade,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,"2022-06-28, 03:55:37",NSE,"1,075",0.1,0.05,-107.5,-23.6704555,1050.190195,919.019739,-53.75,C
Trades,Data,ClosedLot,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,2022-06-23,,-1075,0.976921112,,,,-1050.190195,919.019739,,ST
Trades,SubTotal,,Equity and Index Options,INR,HINDALCO 30JUN22 270 P,,,0,,,967.5,-48.4802605,0,919.019739,268.75,
Trades,Data,Order,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,"2022-06-17, 04:50:37",-,"-1,075",2.15,1.65,2311.25,-26.20108075,-2285.04891925,0,537.5,O
Trades,Data,Trade,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,"2022-06-17, 04:50:37",NSE,"-1,075",2.15,1.65,2311.25,-26.20108075,-2285.04891925,0,537.5,O
Trades,Data,Order,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,"2022-06-28, 05:41:32",-,"1,075",0.1,0.15,-107.5,-23.6704555,2285.048919,2153.878463,53.75,C
Trades,Data,Trade,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,"2022-06-28, 05:41:32",NSE,"1,075",0.1,0.15,-107.5,-23.6704555,2285.048919,2153.878463,53.75,C
Trades,Data,ClosedLot,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,2022-06-17,,-1075,2.125626901,,,,-2285.048919,2153.878463,,ST
Trades,SubTotal,,Equity and Index Options,INR,HINDALCO 30JUN22 280 P,,,0,,,2203.75,-49.87153625,-0.00000025,2153.878463,591.25,
Trades,Data,Order,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,"2022-03-04, 04:59:13",-,-300,6.75,6.35,2025,-25.878935,-1999.121065,0,120,O
Trades,Data,Trade,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,"2022-03-04, 04:59:13",NSE,-300,6.75,6.35,2025,-25.878935,-1999.121065,0,120,O
Trades,Data,Order,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,"2022-03-31, 07:00:00",-,300,0,0,0,0,1999.121065,1999.121065,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,"2022-03-31, 07:00:00",--,300,0,0,0,0,1999.121065,1999.121065,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,2022-03-04,,-300,6.663736883,,,,-1999.121065,1999.121065,,ST
Trades,SubTotal,,Equity and Index Options,INR,HINDUNILV 31MAR22 1700.0 P,,,0,,,2025,-25.878935,0,1999.121065,120,
Trades,Data,Order,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,"2022-03-04, 04:47:01",-,"-3,100",0.95,0.8,2945,-26.914303,-2918.085697,0,465,O
Trades,Data,Trade,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,"2022-03-04, 04:47:01",NSE,"-3,100",0.95,0.8,2945,-26.914303,-2918.085697,0,465,O
Trades,Data,Order,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,"2022-03-31, 07:00:00",-,"3,100",0,0,0,0,2918.085697,2918.085697,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,"2022-03-31, 07:00:00",--,"3,100",0,0,0,0,2918.085697,2918.085697,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,2022-03-04,,-3100,0.941317967,,,,-2918.085697,2918.085697,,ST
Trades,SubTotal,,Equity and Index Options,INR,IBULHSGFI 31MAR22 100.0 P,,,0,,,2945,-26.914303,0,2918.085697,465,
Trades,Data,Order,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,"2022-03-08, 02:59:53",-,"-1,375",2.5,1.45,3437.5,-27.4685625,-3410.0314375,0,1443.75,O
Trades,Data,Trade,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,"2022-03-08, 02:59:53",NSE,"-1,375",2.5,1.45,3437.5,-27.4685625,-3410.0314375,0,1443.75,O
Trades,Data,Order,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,"2022-03-31, 07:00:00",-,"1,375",0,0,0,0,3410.031437,3410.031437,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,"2022-03-31, 07:00:00",--,"1,375",0,0,0,0,3410.031437,3410.031437,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,2022-03-08,,-1375,2.480022863,,,,-3410.031437,3410.031437,,ST
Trades,SubTotal,,Equity and Index Options,INR,ICICIBANK 31MAR22 500.0 P,,,0,,,3437.5,-27.4685625,-0.0000005,3410.031437,1443.75,
Trades,Data,Order,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,"2022-05-06, 05:55:04",-,-75,66.2,66.2,4965,-29.187611,-4935.812389,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,"2022-05-06, 05:55:04",NSE,-75,66.2,66.2,4965,-29.187611,-4935.812389,0,0,O
Trades,Data,Order,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,"2022-05-26, 07:00:00",-,75,0,0,0,0,4935.812389,4935.812389,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,"2022-05-26, 07:00:00",--,75,0,0,0,0,4935.812389,4935.812389,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,2022-05-06,,-75,65.810831853,,,,-4935.812389,4935.812389,,ST
Trades,SubTotal,,Equity and Index Options,INR,INDIAMART 26MAY22 3800.0 P,,,0,,,4965,-29.187611,0,4935.812389,0,
Trades,Data,Order,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,"2022-06-28, 05:57:03",-,-250,4,1.9,1000,-24.7254,-975.2746,0,525,O
Trades,Data,Trade,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,"2022-06-28, 05:57:03",NSE,-250,4,1.9,1000,-24.7254,-975.2746,0,525,O
Trades,Data,Order,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,"2022-06-30, 07:00:00",-,250,0,0,0,0,975.2746,975.2746,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,"2022-06-30, 07:00:00",--,250,0,0,0,0,975.2746,975.2746,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,2022-06-28,,-250,3.9010984,,,,-975.2746,975.2746,,ST
Trades,SubTotal,,Equity and Index Options,INR,INDIGO 30JUN22 1500 P,,,0,,,1000,-24.7254,0,975.2746,525,
Trades,Data,Order,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,"2022-03-08, 01:22:56",-,-900,3.3,0.8,2970,-26.942438,-2943.057562,0,2250,O
Trades,Data,Trade,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,"2022-03-08, 01:22:56",NSE,-900,3.3,0.8,2970,-26.942438,-2943.057562,0,2250,O
Trades,Data,Order,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,"2022-03-31, 07:00:00",-,900,0,0,0,0,2943.057562,2943.057562,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,"2022-03-31, 07:00:00",--,900,0,0,0,0,2943.057562,2943.057562,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,2022-03-08,,-900,3.270063958,,,,-2943.057562,2943.057562,,ST
Trades,SubTotal,,Equity and Index Options,INR,INDUSINDB 31MAR22 620.0 P,,,0,,,2970,-26.942438,0,2943.057562,2250,
Trades,Data,Order,Equity and Index Options,INR,INFY 30JUN22 1340 P,"2022-06-22, 05:44:38",-,-300,3.7,3.85,1110,-24.849194,-1085.150806,0,-45,O
Trades,Data,Trade,Equity and Index Options,INR,INFY 30JUN22 1340 P,"2022-06-22, 05:44:38",NSE,-300,3.7,3.85,1110,-24.849194,-1085.150806,0,-45,O
Trades,Data,Order,Equity and Index Options,INR,INFY 30JUN22 1340 P,"2022-06-28, 03:59:36",-,300,0.15,0.2,-45,-23.629493,1085.150806,1016.521313,15,C
Trades,Data,Trade,Equity and Index Options,INR,INFY 30JUN22 1340 P,"2022-06-28, 03:59:36",NSE,300,0.15,0.2,-45,-23.629493,1085.150806,1016.521313,15,C
Trades,Data,ClosedLot,Equity and Index Options,INR,INFY 30JUN22 1340 P,2022-06-22,,-300,3.617169353,,,,-1085.150806,1016.521313,,ST
Trades,SubTotal,,Equity and Index Options,INR,INFY 30JUN22 1340 P,,,0,,,1065,-48.478687,0,1016.521313,-30,
Trades,Data,Order,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,"2022-05-04, 05:12:09",-,-300,5.35,6.3,1605,-25.406267,-1579.593733,0,-285,O
Trades,Data,Trade,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,"2022-05-04, 05:12:09",NSE,-300,5.35,6.3,1605,-25.406267,-1579.593733,0,-285,O
Trades,Data,Order,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,"2022-05-26, 07:00:00",-,300,0,0,0,0,1579.593733,1579.593733,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,"2022-05-26, 07:00:00",--,300,0,0,0,0,1579.593733,1579.593733,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,2022-05-04,,-300,5.265312443,,,,-1579.593733,1579.593733,,ST
Trades,SubTotal,,Equity and Index Options,INR,INFY 26MAY22 1380.0 P,,,0,,,1605,-25.406267,0,1579.593733,-285,
Trades,Data,Order,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,"2022-03-04, 03:54:05",-,-875,4.2,5.45,3675,-27.735845,-3647.264155,0,-1093.75,O
Trades,Data,Trade,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,"2022-03-04, 03:54:05",NSE,-875,4.2,5.45,3675,-27.735845,-3647.264155,0,-1093.75,O
Trades,Data,Order,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,"2022-03-31, 07:00:00",-,875,0,0,0,0,3647.264155,3647.264155,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,"2022-03-31, 07:00:00",--,875,0,0,0,0,3647.264155,3647.264155,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,2022-03-04,,-875,4.168301891,,,,-3647.264155,3647.264155,,ST
Trades,SubTotal,,Equity and Index Options,INR,IRCTC 31MAR22 560.0 P,,,0,,,3675,-27.735845,0,3647.264155,-1093.75,
Trades,Data,Order,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,"2022-05-06, 05:31:18",-,"-1,250",1.4,1.4,1750,-25.56945,-1724.43055,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,"2022-05-06, 05:31:18",NSE,"-1,250",1.4,1.4,1750,-25.56945,-1724.43055,0,0,O
Trades,Data,Order,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,"2022-05-26, 05:43:26",-,"1,250",7,5.75,-8750,-29.33475,1724.43055,-7054.9042,-1562.5,C
Trades,Data,Trade,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,"2022-05-26, 05:43:26",NSE,"1,250",7,5.75,-8750,-29.33475,1724.43055,-7054.9042,-1562.5,C
Trades,Data,ClosedLot,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,2022-05-06,,-1250,1.37954444,,,,-1724.43055,-7054.9042,,ST
Trades,SubTotal,,Equity and Index Options,INR,JINDALSTE 26MAY22 400.0 P,,,0,,,-7000,-54.9042,0,-7054.9042,-1562.5,
Trades,Data,Order,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,"2022-05-02, 05:24:30",-,"-1,250",2.3,2.05,2875,-26.835525,-2848.164475,0,312.5,O
Trades,Data,Trade,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,"2022-05-02, 05:24:30",NSE,"-1,250",2.3,2.05,2875,-26.835525,-2848.164475,0,312.5,O
Trades,Data,Order,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,"2022-05-26, 07:00:00",-,"1,250",0,0,0,0,2848.164475,2848.164475,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,"2022-05-26, 07:00:00",--,"1,250",0,0,0,0,2848.164475,2848.164475,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,2022-05-02,,-1250,2.27853158,,,,-2848.164475,2848.164475,,ST
Trades,SubTotal,,Equity and Index Options,INR,JINDALSTE 26MAY22 630.0 C,,,0,,,2875,-26.835525,0,2848.164475,312.5,
Trades,Data,Order,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,"2022-06-22, 05:58:00",-,"-1,350",2.8,2.85,3780,-27.854012,-3752.145988,0,-67.5,O
Trades,Data,Trade,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,"2022-06-22, 05:58:00",NSE,"-1,350",2.8,2.85,3780,-27.854012,-3752.145988,0,-67.5,O
Trades,Data,Order,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,"2022-06-28, 04:33:32",-,"1,350",0.2,0.2,-270,-23.776958,3752.145988,3458.36903,0,C
Trades,Data,Trade,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,"2022-06-28, 04:33:32",NSE,"1,350",0.2,0.2,-270,-23.776958,3752.145988,3458.36903,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,2022-06-22,,-1350,2.779367399,,,,-3752.145988,3458.36903,,ST
Trades,SubTotal,,Equity and Index Options,INR,JSWSTEEL 30JUN22 500 P,,,0,,,3510,-51.63097,0,3458.36903,-67.5,
Trades,Data,Order,Equity and Index Options,INR,LTFH 28JUL22 55 P,"2022-06-20, 04:55:28",-,"-8,924",0.65,0.65,5800.6,-30.12799524,-5770.47200476,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,LTFH 28JUL22 55 P,"2022-06-20, 04:55:28",NSE,"-8,924",0.65,0.65,5800.6,-30.12799524,-5770.47200476,0,0,O
Trades,Data,Order,Equity and Index Options,INR,LTFH 28JUL22 55 P,"2022-06-28, 04:37:15",-,"8,924",0.25,0.25,-2231,-25.0621974,5770.472005,3514.409808,0,C
Trades,Data,Trade,Equity and Index Options,INR,LTFH 28JUL22 55 P,"2022-06-28, 04:37:15",NSE,"8,924",0.25,0.25,-2231,-25.0621974,5770.472005,3514.409808,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,LTFH 28JUL22 55 P,2022-06-20,,-8924,0.646623936,,,,-5770.472005,3514.409808,,ST
Trades,SubTotal,,Equity and Index Options,INR,LTFH 28JUL22 55 P,,,0,,,3569.6,-55.19019264,0.00000024,3514.409808,0,
Trades,Data,Order,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,"2022-05-02, 04:56:57",-,-125,15,17.9,1875,-25.710125,-1849.289875,0,-362.5,O
Trades,Data,Trade,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,"2022-05-02, 04:56:57",NSE,-125,15,17.9,1875,-25.710125,-1849.289875,0,-362.5,O
Trades,Data,Order,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,"2022-05-26, 05:44:38",-,125,111.75,89.8,-13968.75,-32.75511875,1849.289875,-12152.215244,-2743.75,C
Trades,Data,Trade,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,"2022-05-26, 05:44:38",NSE,125,111.75,89.8,-13968.75,-32.75511875,1849.289875,-12152.215244,-2743.75,C
Trades,Data,ClosedLot,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,2022-05-02,,-125,14.794319,,,,-1849.289875,-12152.215244,,ST
Trades,SubTotal,,Equity and Index Options,INR,LALPATHLA 26MAY22 2100.0 P,,,0,,,-12093.75,-58.46524375,0,-12152.215244,-3106.25,
Trades,Data,Order,Equity and Index Options,INR,LTI 28APR22 5000.0 P,"2022-04-19, 03:27:05",-,-150,30.3,60.25,4545,-28.714943,-4516.285057,0,-4492.5,O
Trades,Data,Trade,Equity and Index Options,INR,LTI 28APR22 5000.0 P,"2022-04-19, 03:27:05",NSE,-150,30.3,60.25,4545,-28.714943,-4516.285057,0,-4492.5,O
Trades,Data,Order,Equity and Index Options,INR,LTI 28APR22 5000.0 P,"2022-04-27, 05:58:54",-,150,168.1,179,-25215,-40.125911,4516.285057,-20738.840854,1635,C
Trades,Data,Trade,Equity and Index Options,INR,LTI 28APR22 5000.0 P,"2022-04-27, 05:58:54",NSE,150,168.1,179,-25215,-40.125911,4516.285057,-20738.840854,1635,C
Trades,Data,ClosedLot,Equity and Index Options,INR,LTI 28APR22 5000.0 P,2022-04-19,,-150,30.108567047,,,,-4516.285057,-20738.840854,,ST
Trades,SubTotal,,Equity and Index Options,INR,LTI 28APR22 5000.0 P,,,0,,,-20670,-68.840854,0,-20738.840854,-2857.5,
Trades,Data,Order,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,"2022-04-19, 03:39:34",-,-200,14.05,5.8,2810,-26.762374,-2783.237626,0,1650,O
Trades,Data,Trade,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,"2022-04-19, 03:39:34",NSE,-200,14.05,5.8,2810,-26.762374,-2783.237626,0,1650,O
Trades,Data,Order,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,"2022-04-28, 07:00:00",-,200,0,0,0,0,2783.237626,2783.237626,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,"2022-04-28, 07:00:00",--,200,0,0,0,0,2783.237626,2783.237626,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,2022-04-19,,-200,13.91618813,,,,-2783.237626,2783.237626,,ST
Trades,SubTotal,,Equity and Index Options,INR,LTTS 28APR22 3700.0 P,,,0,,,2810,-26.762374,0,2783.237626,1650,
Trades,Data,Order,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,"2022-05-04, 02:15:41",-,"-4,000",1.5,0.8,6000,-30.3524,-5969.6476,0,2800,O
Trades,Data,Trade,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,"2022-05-04, 02:15:41",NSE,"-4,000",1.5,0.8,6000,-30.3524,-5969.6476,0,2800,O
Trades,Data,Order,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,"2022-05-26, 07:00:00",-,"4,000",0,0,0,0,5969.6476,5969.6476,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,"2022-05-26, 07:00:00",--,"4,000",0,0,0,0,5969.6476,5969.6476,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,2022-05-04,,-4000,1.4924119,,,,-5969.6476,5969.6476,,ST
Trades,SubTotal,,Equity and Index Options,INR,MMFIN 26MAY22 215.0 C,,,0,,,6000,-30.3524,0,5969.6476,2800,
Trades,Data,Order,Equity and Index Options,INR,MANAPPURA 28APR22 100.0 P,"2022-04-19, 05:57:35",-,"-3,000",0.5,0.4,1500,-25.2881,-1474.7119,0,300,O
