Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement January 1, 2019 - December 31, 2019"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,INR,HUL,-,300,1,1942.841068833,582852.32065,1923,576900,-5952.32065,
Open Positions,Data,Lot,Stocks,INR,HUL,"2019-12-26, 07:00:00",300,,1942.841068833,582852.32065,1923,576900,-5952.32065,ST
Open Positions,Total,,Stocks,INR,,,,,,582852.32065,,576900,-5952.32065,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Trade,Equity and Index Options,INR,AJANTPHAR 31JAN19 900.0 P,"2019-01-31, 07:00:00",--,500,0,0,0,0,1999.15225,1999.15225,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AJANTPHAR 31JAN19 900.0 P,2018-12-16,,-500,3.9983045,,,,-1999.15225,1999.15225,,ST
Trades,SubTotal,,Equity and Index Options,INR,AJANTPHAR 31JAN19 900.0 P,,,500,,,0,0,1999.15225,1999.15225,0,
Trades,Data,Order,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,"2019-02-15, 04:23:04",-,"-13,000",1.05,1.05,13650,-38.7515,-13611.2485,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,"2019-02-15, 04:23:04",NSE,"-13,000",1.05,1.05,13650,-38.7515,-13611.2485,0,0,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,"2019-02-19, 03:06:27",-,"13,000",0.15,0.15,-1950,-24.7895,13611.2485,11636.459,0,C
Trades,Data,Trade,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,"2019-02-19, 03:06:27",NSE,"13,000",0.15,0.15,-1950,-24.7895,13611.2485,11636.459,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,2019-02-15,,-13000,1.047019115,,,,-13611.2485,11636.459,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 28FEB19 36.0 P,,,0,,,11700,-63.541,0,11636.459,0,
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,"2019-06-26, 01:28:41",-,"-13,000",0.15,1.95,1950,-25.7645,-1924.2355,0,-23400,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,"2019-06-26, 01:28:41",NSE,"-13,000",0.15,1.95,1950,-25.7645,-1924.2355,0,-23400,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,"2019-06-27, 07:00:00",-,"13,000",0,2.55,0,-12.22,1924.2355,0,33150,A;C
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,"2019-06-27, 07:00:00",--,"13,000",0,2.55,0,-12.22,1924.2355,0,33150,A;C
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,2019-06-26,,-13000,0.148018115,,,,-1924.2355,0,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 27JUN19 47.0 C,,,0,,,1950,-37.9845,0,0,9750,
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,"2019-06-26, 05:00:40",-,"-13,000",0.1,1.65,1300,-25.043,-1274.957,0,-20150,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,"2019-06-26, 05:00:40",NSE,"-13,000",0.1,1.65,1300,-25.043,-1274.957,0,-20150,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,"2019-06-27, 07:00:00",-,"13,000",0,1.55,0,-12.48,1274.957,0,20150,A;C
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,"2019-06-27, 07:00:00",--,"13,000",0,1.55,0,-12.48,1274.957,0,20150,A;C
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,2019-06-26,,-13000,0.098073615,,,,-1274.957,0,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 27JUN19 48.0 C,,,0,,,1300,-37.523,0,0,0,
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,"2019-06-26, 05:13:50",-,"-13,000",0.1,1.45,1300,-25.043,-1274.957,0,-17550,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,"2019-06-26, 05:13:50",NSE,"-13,000",0.1,1.45,1300,-25.043,-1274.957,0,-17550,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,"2019-06-27, 07:00:00",-,"13,000",0,0.55,0,-12.74,1274.957,0,7150,A;C
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,"2019-06-27, 07:00:00",--,"13,000",0,0.55,0,-12.74,1274.957,0,7150,A;C
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,2019-06-26,,-13000,0.098073615,,,,-1274.957,0,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 27JUN19 49.0 C,,,0,,,1300,-37.783,0,0,-10400,
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,"2019-06-26, 05:29:48",-,"-13,000",0.1,0.7,1300,-25.043,-1274.957,0,-7800,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,"2019-06-26, 05:29:48",NSE,"-13,000",0.1,0.7,1300,-25.043,-1274.957,0,-7800,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,"2019-06-27, 07:00:00",-,"13,000",0,0,0,0,1274.957,1274.957,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,"2019-06-27, 07:00:00",--,"13,000",0,0,0,0,1274.957,1274.957,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,2019-06-26,,-13000,0.098073615,,,,-1274.957,1274.957,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 27JUN19 50.0 C,,,0,,,1300,-25.043,0,1274.957,-7800,
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,"2019-06-26, 05:30:03",-,"-13,000",0.1,0.25,1300,-25.043,-1274.957,0,-1950,O
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,"2019-06-26, 05:30:03",NSE,"-13,000",0.1,0.25,1300,-25.043,-1274.957,0,-1950,O
Trades,Data,Order,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,"2019-06-27, 07:00:00",-,"13,000",0,0,0,0,1274.957,1274.957,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,"2019-06-27, 07:00:00",--,"13,000",0,0,0,0,1274.957,1274.957,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,2019-06-26,,-13000,0.098073615,,,,-1274.957,1274.957,,ST
Trades,SubTotal,,Equity and Index Options,INR,ALBK 27JUN19 51.0 C,,,0,,,1300,-25.043,0,1274.957,-1950,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,"2019-04-22, 01:09:23",-,-700,0.85,0.5,595,-24.26045,-570.73955,0,245,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,"2019-04-22, 01:09:23",NSE,-700,0.85,0.5,595,-24.26045,-570.73955,0,245,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,"2019-04-25, 07:00:00",-,700,0,0,0,0,570.73955,570.73955,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,"2019-04-25, 07:00:00",--,700,0,0,0,0,570.73955,570.73955,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,2019-04-22,,-700,0.815342214,,,,-570.73955,570.73955,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 25APR19 590.0 P,,,0,,,595,-24.26045,0,570.73955,245,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,"2019-08-29, 01:36:54",-,-700,0.25,0,175,-23.79425,-151.20575,0,175,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,"2019-08-29, 01:36:54",NSE,-700,0.25,0,175,-23.79425,-151.20575,0,175,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,"2019-08-29, 07:00:00",-,700,0,0,0,0,151.20575,151.20575,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,"2019-08-29, 07:00:00",--,700,0,0,0,0,151.20575,151.20575,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,2019-08-29,,-700,0.216008214,,,,-151.20575,151.20575,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 29AUG19 520.0 P,,,0,,,175,-23.79425,0,151.20575,175,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,"2019-08-16, 05:01:29",-,-700,2.45,0.6,1715,-25.50365,-1689.49635,0,1295,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,"2019-08-16, 05:01:29",NSE,-700,2.45,0.6,1715,-25.50365,-1689.49635,0,1295,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,"2019-08-28, 01:00:18",-,700,0.1,0,-70,-23.6427,1689.49635,1595.85365,-70,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,"2019-08-28, 01:00:18",NSE,700,0.1,0,-70,-23.6427,1689.49635,1595.85365,-70,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,2019-08-16,,-700,2.413566214,,,,-1689.49635,1595.85365,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 29AUG19 560.0 P,,,0,,,1645,-49.14635,0,1595.85365,1225,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,"2019-08-16, 05:00:24",-,-700,2.45,1.25,1715,-25.50365,-1689.49635,0,840,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,"2019-08-16, 05:00:24",NSE,-700,2.45,1.25,1715,-25.50365,-1689.49635,0,840,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,"2019-08-27, 01:20:40",-,700,0.15,0,-105,-23.66405,1689.49635,1560.8323,-105,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,"2019-08-27, 01:20:40",NSE,700,0.15,0,-105,-23.66405,1689.49635,1560.8323,-105,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,2019-08-16,,-700,2.413566214,,,,-1689.49635,1560.8323,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 29AUG19 570.0 P,,,0,,,1610,-49.1677,0,1560.8323,735,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-27, 03:07:10",-,-700,0.5,0,350,-23.9885,-326.0115,0,350,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-27, 03:07:10",NSE,-700,0.5,0,350,-23.9885,-326.0115,0,350,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-27, 23:54:43",-,-700,0.5,0,350,-23.9885,-326.0115,0,350,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-27, 23:54:43",NSE,-700,0.5,0,350,-23.9885,-326.0115,0,350,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-29, 07:00:00",-,"1,400",0,0,0,0,652.023,652.023,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,"2019-08-29, 07:00:00",--,"1,400",0,0,0,0,652.023,652.023,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,2019-08-27,,-1400,0.465730714,,,,-652.023,652.023,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 29AUG19 680.0 C,,,0,,,700,-47.977,0,652.023,700,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,"2019-12-16, 00:40:32",-,-700,3.8,4.05,2660,-26.5526,-2633.4474,0,-175,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,"2019-12-16, 00:40:32",NSE,-700,3.8,4.05,2660,-26.5526,-2633.4474,0,-175,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,"2019-12-25, 22:53:24",-,700,0.15,0,-105,-23.66405,2633.4474,2504.78335,-105,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,"2019-12-25, 22:53:24",NSE,700,0.15,0,-105,-23.66405,2633.4474,2504.78335,-105,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,2019-12-16,,-700,3.762067714,,,,-2633.4474,2504.78335,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 26DEC19 690.0 P,,,0,,,2555,-50.21665,0,2504.78335,-280,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,"2019-12-16, 00:34:39",-,-700,5.25,6.4,3675,-27.67925,-3647.32075,0,-805,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,"2019-12-16, 00:34:39",NSE,-700,5.25,6.4,3675,-27.67925,-3647.32075,0,-805,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,"2019-12-25, 22:46:35",-,700,0.2,0,-140,-23.6854,3647.32075,3483.63535,-140,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,"2019-12-25, 22:46:35",NSE,700,0.2,0,-140,-23.6854,3647.32075,3483.63535,-140,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,2019-12-16,,-700,5.210458214,,,,-3647.32075,3483.63535,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 26DEC19 700.0 P,,,0,,,3535,-51.36465,0,3483.63535,-945,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,"2019-06-25, 23:46:59",-,-700,0.6,0.9,420,-24.0662,-395.9338,0,-210,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,"2019-06-25, 23:46:59",NSE,-700,0.6,0.9,420,-24.0662,-395.9338,0,-210,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,"2019-06-27, 07:00:00",-,700,0,0,0,0,395.9338,395.9338,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,"2019-06-27, 07:00:00",--,700,0,0,0,0,395.9338,395.9338,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,2019-06-25,,-700,0.565619714,,,,-395.9338,395.9338,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 27JUN19 660.0 C,,,0,,,420,-24.0662,0,395.9338,-210,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-15, 23:45:10",-,-700,3.05,3.05,2135,-25.96985,-2109.03015,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-15, 23:45:10",NSE,-700,3.05,3.05,2135,-25.96985,-2109.03015,0,0,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-15, 23:57:49",-,-700,3.05,3.05,2135,-25.96985,-2109.03015,0,0,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-15, 23:57:49",NSE,-700,3.05,3.05,2135,-25.96985,-2109.03015,0,0,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-29, 05:08:31",-,700,0.05,0.05,-35,-23.62135,2109.03015,2050.4088,0,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-29, 05:08:31",NSE,700,0.05,0.05,-35,-23.62135,2109.03015,2050.4088,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,2019-05-15,,-700,3.012900214,,,,-2109.03015,2050.4088,,ST
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-30, 00:02:32",-,700,0.05,0,-35,-23.62135,2109.03015,2050.4088,-35,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,"2019-05-30, 00:02:32",NSE,700,0.05,0,-35,-23.62135,2109.03015,2050.4088,-35,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,2019-05-15,,-700,3.012900214,,,,-2109.03015,2050.4088,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 30MAY19 550.0 P,,,0,,,4200,-99.1824,0,4100.8176,-35,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,"2019-11-08, 04:28:49",-,-700,7.4,7.35,5180,-29.3498,-5150.6502,0,35,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,"2019-11-08, 04:28:49",NSE,-700,7.4,7.35,5180,-29.3498,-5150.6502,0,35,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,"2019-11-10, 22:46:28",-,700,3.75,3,-2625,-25.20125,5150.6502,2500.44895,-525,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,"2019-11-10, 22:46:28",NSE,700,3.75,3,-2625,-25.20125,5150.6502,2500.44895,-525,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,2019-11-08,,-700,7.358071714,,,,-5150.6502,2500.44895,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 28NOV19 610.0 P,,,0,,,2555,-54.55105,0,2500.44895,-490,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,"2019-11-07, 22:45:24",-,-700,7.4,7.8,5180,-29.3498,-5150.6502,0,-280,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,"2019-11-07, 22:45:24",NSE,-700,7.4,7.8,5180,-29.3498,-5150.6502,0,-280,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,"2019-11-10, 23:16:37",-,700,3.75,3.15,-2625,-25.20125,5150.6502,2500.44895,-420,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,"2019-11-10, 23:16:37",NSE,700,3.75,3.15,-2625,-25.20125,5150.6502,2500.44895,-420,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,2019-11-07,,-700,7.358071714,,,,-5150.6502,2500.44895,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 28NOV19 620.0 P,,,0,,,2555,-54.55105,0,2500.44895,-700,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,"2019-11-21, 22:46:47",-,-700,5.9,7.9,4130,-28.1843,-4101.8157,0,-1400,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,"2019-11-21, 22:46:47",NSE,-700,5.9,7.9,4130,-28.1843,-4101.8157,0,-1400,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,"2019-11-28, 07:00:00",-,700,0,0,0,0,4101.8157,4101.8157,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,"2019-11-28, 07:00:00",--,700,0,0,0,0,4101.8157,4101.8157,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,2019-11-21,,-700,5.859736714,,,,-4101.8157,4101.8157,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 28NOV19 720.0 P,,,0,,,4130,-28.1843,0,4101.8157,-1400,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-15, 04:24:06",-,-700,7.05,2.55,4935,-29.07785,-4905.92215,0,3150,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-15, 04:24:06",NSE,-700,7.05,2.55,4935,-29.07785,-4905.92215,0,3150,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-15, 05:17:39",-,700,2.8,2.55,-1960,-24.7956,4905.92215,2921.12655,-175,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-15, 05:17:39",NSE,700,2.8,2.55,-1960,-24.7956,4905.92215,2921.12655,-175,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,2019-10-15,,-700,7.008460214,,,,-4905.92215,2921.12655,,ST
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-17, 00:29:46",-,-700,6.45,2.25,4515,-28.61165,-4486.38835,0,2940,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-17, 00:29:46",NSE,-700,6.45,2.25,4515,-28.61165,-4486.38835,0,2940,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-18, 03:30:55",-,700,2,2.2,-1400,-24.454,4486.38835,3061.93435,140,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,"2019-10-18, 03:30:55",NSE,700,2,2.2,-1400,-24.454,4486.38835,3061.93435,140,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,2019-10-17,,-700,6.409126214,,,,-4486.38835,3061.93435,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 31OCT19 600.0 P,,,0,,,6090,-106.9391,0,5983.0609,6055,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,"2019-10-15, 04:23:58",-,-700,7.05,2.9,4935,-29.07785,-4905.92215,0,2905,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,"2019-10-15, 04:23:58",NSE,-700,7.05,2.9,4935,-29.07785,-4905.92215,0,2905,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,"2019-10-16, 00:08:39",-,700,3,4.3,-2100,-24.881,4905.92215,2781.04115,910,C
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,"2019-10-16, 00:08:39",NSE,700,3,4.3,-2100,-24.881,4905.92215,2781.04115,910,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,2019-10-15,,-700,7.008460214,,,,-4905.92215,2781.04115,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 31OCT19 610.0 P,,,0,,,2835,-53.95885,0,2781.04115,3815,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,"2019-10-22, 23:50:23",-,-700,3.8,3.85,2660,-26.5526,-2633.4474,0,-35,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,"2019-10-22, 23:50:23",NSE,-700,3.8,3.85,2660,-26.5526,-2633.4474,0,-35,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,"2019-10-31, 07:00:00",-,700,0,0,0,0,2633.4474,2633.4474,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,"2019-10-31, 07:00:00",--,700,0,0,0,0,2633.4474,2633.4474,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,2019-10-22,,-700,3.762067714,,,,-2633.4474,2633.4474,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 31OCT19 630.0 P,,,0,,,2660,-26.5526,0,2633.4474,-35,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,"2019-10-22, 23:45:20",-,-700,3.95,6.2,2765,-26.66915,-2738.33085,0,-1575,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,"2019-10-22, 23:45:20",NSE,-700,3.95,6.2,2765,-26.66915,-2738.33085,0,-1575,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,"2019-10-31, 07:00:00",-,700,0,0,0,0,2738.33085,2738.33085,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,"2019-10-31, 07:00:00",--,700,0,0,0,0,2738.33085,2738.33085,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,2019-10-22,,-700,3.911901214,,,,-2738.33085,2738.33085,,ST
Trades,SubTotal,,Equity and Index Options,INR,AMARAJABA 31OCT19 640.0 P,,,0,,,2765,-26.66915,0,2738.33085,-1575,
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 650.0 P,"2019-10-22, 23:50:31",-,-700,8.7,11.5,6090,-30.3599,-6059.6401,0,-1960,O
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 650.0 P,"2019-10-22, 23:50:31",NSE,-700,8.7,11.5,6090,-30.3599,-6059.6401,0,-1960,O
Trades,Data,Order,Equity and Index Options,INR,AMARAJABA 31OCT19 650.0 P,"2019-10-31, 07:00:00",-,700,0,0,0,0,6059.6401,6059.6401,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AMARAJABA 31OCT19 650.0 P,"2019-10-31, 07:00:00",--,700,0,0,0,0,6059.6401,6059.6401,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AMARAJABA 31OCT19 650.0 P,2019-10-22,,-700,8.656628714,,,,-6059.6401,6059.6401,,ST
